"Name","test_tydiqa_exact_match","test_xquad_exact_match","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","logging_dir","output_dir","run_name","eval/loss","eval/runtime","eval/samples_per_second","eval/steps_per_second","train/epoch","train/global_step","train/learning_rate","train/loss","test_exact_match","test_f1","test_tydiqa_f1","test_xquad_f1","train/total_flos","train/train_loss","train/train_runtime","train/train_samples_per_second","train/train_steps_per_second","val_exact_match","val_f1"
"th_qcpg_0.2_llm_gec_aug_0.1","41.764315719655094","35.08474576271186","2023-08-30T13:49:12.000Z","967","2023-08-30T14:05:19.000Z","alp7ji3v","-","finished","2023-08-30T14:05:19.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_llm_gec_aug_0.1/runs/Aug30_20-49-12_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_llm_gec_aug_0.1","models/claq-qa-th-wangchanberta-th_qcpg_0.2_llm_gec_aug_0.1","1.4289054870605469","5.5193","408.744","3.261","9.97","1550","0","0.8514","40.38225495353323","54.61725891464046","56.053190321953345","49.113260816949754","21005107349446270","1.81384759718372","832.2622","119.229","1.862","51.1081560283688","62.77772081493278"
"th_qcpg_0.2_aug_1.0","40.94627459650674","32.79661016949152","2023-08-30T13:21:09.000Z","1620","2023-08-30T13:48:09.000Z","6ywczj9m","-","finished","2023-08-30T13:48:09.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_1.0/runs/Aug30_20-21-09_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_1.0","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_1.0","1.47385835647583","5.4107","416.951","3.327","10","2820","0","0.9479","39.26003857618797","53.646961287631854","55.18642108758328","47.74613359680265","38303818190876160","1.838892456487561","1471.2963","122.627","1.917","51.241134751773046","62.469355001086726"
"th_qcpg_0.2_aug_0.9","39.90714127791289","33.05084745762712","2023-08-30T12:54:00.000Z","1566","2023-08-30T13:20:06.000Z","l030zv3r","-","finished","2023-08-30T13:20:06.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.9/runs/Aug30_19-53-59_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.9","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.9","1.5483423471450806","5.3931","418.311","3.338","10","2680","0","0.8763","38.48851481676311","53.50301393053122","54.97532555641779","47.85956860520668","36388839584947200","1.748355341669339","1417.8228","120.89","1.89","49.24645390070922","61.26900811589939"
"th_qcpg_0.2_aug_0.8","39.77448596064559","31.779661016949152","2023-08-30T12:28:18.000Z","1479","2023-08-30T12:52:57.000Z","23ww6bnc","-","finished","2023-08-30T12:52:57.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.8/runs/Aug30_19-28-18_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.8","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.8","1.5803440809249878","5.1056","441.864","3.526","10","2540","0","0.8406","38.1202875679467","52.83955024886644","54.434586557697806","46.72569497357636","34473860979018240","1.7399047551192637","1330.9734","122.001","1.908","49.734042553191486","61.87832482263029"
"th_qcpg_0.2_aug_0.7","40.83572849878399","32.11864406779661","2023-08-30T12:03:16.000Z","1439","2023-08-30T12:27:15.000Z","lxf15frd","-","finished","2023-08-30T12:27:15.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.7/runs/Aug30_19-03-16_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.7","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.7","1.5087305307388306","5.2438","430.222","3.433","10","2400","0","0.8548","39.03208837453972","53.12403896285138","54.77584365407682","46.79258759131644","32558882373089280","1.7821474838256837","1292.3582","118.667","1.857","50.53191489361702","61.9181806533698"
"th_qcpg_0.2_aug_0.6","39.46495688702189","31.694915254237287","2023-08-30T11:40:07.000Z","1326","2023-08-30T12:02:13.000Z","omyrv5en","-","finished","2023-08-30T12:02:13.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.6/runs/Aug30_18-40-06_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.6","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.6","1.4931740760803225","5.4758","411.994","3.287","10","2260","0","0.8159","37.8572681045064","52.16955285216547","53.75502952552283","46.09234014572997","30643903767160320","1.6952196847021053","1183.0566","122.006","1.91","47.82801418439716","60.148433044899015"
"th_qcpg_0.2_aug_0.5","40.17245191244749","32.45762711864407","2023-08-30T11:18:40.000Z","1224","2023-08-30T11:39:04.000Z","wacuymf7","-","finished","2023-08-30T11:39:04.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.5/runs/Aug30_18-18-39_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.5","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.5","1.490272045135498","5.1116","441.347","3.521","9.98","2110","0","0.8156","38.57618797124321","53.344932855616634","54.90563514528384","47.36268162157995","28659926486405760","1.7256543489429057","1081.5495","125.108","1.951","48.537234042553195","60.48452195277382"
"th_qcpg_0.2_aug_0.4","40.48198098607119","32.96610169491525","2023-08-30T10:58:28.000Z","1149","2023-08-30T11:17:37.000Z","9glcvee0","-","finished","2023-08-30T11:17:37.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.4/runs/Aug30_17-58-27_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.4","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.4","1.5226012468338013","5.1093","441.552","3.523","9.97","1970","0","0.7911","38.926880589163595","53.115878232087","54.453160758634375","47.99000631041574","26746221702165890","1.6863671084951024","1013.28","124.635","1.944","50.0886524822695","61.59703135395411"
"th_qcpg_0.2_aug_0.3","38.66902498341808","31.35593220338983","2023-08-30T10:39:25.000Z","1080","2023-08-30T10:57:25.000Z","jil1sa7b","-","finished","2023-08-30T10:57:25.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.3/runs/Aug30_17-39-25_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.3","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.3","1.4751427173614502","5.1078","441.679","3.524","9.97","1830","0","0.8025","37.155882868665614","52.324790648453586","53.84825732535498","46.48526541148505","24832516917926016","1.6837559267471396","945.1013","124.082","1.936","49.60106382978723","61.553010112603474"
"th_qcpg_0.2_aug_0.2","39.73026752155649","32.11864406779661","2023-08-30T10:21:33.000Z","1010","2023-08-30T10:38:23.000Z","590qnais","-","finished","2023-08-30T10:38:23.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.2/runs/Aug30_17-21-33_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.2","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.2","1.4712399244308472","5.1026","442.126","3.528","9.97","1690","0","0.8443","38.155356829738736","53.08285514028956","54.74259371373966","46.72099279476972","22918812133686144","1.7515532454090006","876.8875","123.448","1.927","48.93617021276596","61.117703102997254"
"th_qcpg_0.2_aug_0.1","41.366349767853194","32.28813559322034","2023-08-30T10:04:53.000Z","938","2023-08-30T10:20:31.000Z","myb3dt8d","-","finished","2023-08-30T10:20:31.000Z","","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.1/runs/Aug30_17-04-52_apex-foobox","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.1","models/claq-qa-th-wangchanberta-th_qcpg_0.2_aug_0.1","1.4167159795761108","5.1111","441.395","3.522","9.97","1550","0","0.7894","39.48798877783623","54.175117836939506","55.94473940600064","47.39206838197195","21005107349446270","1.6958850491431452","808.7132","122.701","1.917","50.177304964539005","62.09332760226884"
"th_ltw2v_aug_1.0","41.30002210921955","34.83050847457627","2023-08-30T09:37:39.000Z","1571","2023-08-30T10:03:50.000Z","ofrxgzmv","-","finished","2023-08-30T10:03:50.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_1.0/runs/Aug30_16-37-27_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_1.0","models/claq-qa-th-wangchanberta-th_ltw2v_aug_1.0","1.634790301322937","5.1017","442.209","3.528","10","2820","0","0.3545","39.961423812028755","55.25424078906291","56.61819218188703","50.026145746908405","38303818190876160","1.2163666718395043","1425.1385","126.598","1.979","52.12765957446808","63.83241539914969"
"th_ltw2v_aug_0.9","37.939420738447936","33.898305084745765","2023-08-30T09:11:14.000Z","1511","2023-08-30T09:36:25.000Z","vnp6f2ha","-","finished","2023-08-30T09:36:25.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.9/runs/Aug30_16-11-13_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.9","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.9","1.667277693748474","5.108","441.664","3.524","10","2680","0","0.3788","37.10327897597755","53.657582484587024","54.72050603930728","49.583342452385295","36388839584947200","1.2406536386973823","1370.1261","125.098","1.956","48.758865248226954","61.89353541322084"
"th_ltw2v_aug_0.8","40.08401503426929","33.898305084745765","2023-08-30T08:46:21.000Z","1430","2023-08-30T09:10:11.000Z","iw744ebh","-","finished","2023-08-30T09:10:11.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.8/runs/Aug30_15-46-20_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.8","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.8","1.5970220565795898","5.1095","441.533","3.523","10","2540","0","0.4568","38.80413817289146","54.558625534229535","55.84924112135799","49.6116303642458","34473860979018240","1.4892728309931718","1292.0257","125.679","1.966","51.462765957446805","63.38229449377223"
"th_ltw2v_aug_0.7","41.30002210921955","33.30508474576271","2023-08-30T08:22:40.000Z","1358","2023-08-30T08:45:18.000Z","2h69ivpz","-","finished","2023-08-30T08:45:18.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.7/runs/Aug30_15-22-39_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.7","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.7","1.5774118900299072","5.1208","440.556","3.515","10","2400","0","0.5363","39.64580045590041","54.02728451112672","55.334891618612026","49.015159979639826","32558882373089280","1.3917030906677246","1223.2548","125.37","1.962","51.1081560283688","62.9155719978233"
"th_ltw2v_aug_0.6","38.18262215343798","34.49152542372882","2023-08-30T08:00:08.000Z","1289","2023-08-30T08:21:37.000Z","osqxtnjt","-","finished","2023-08-30T08:21:37.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.6/runs/Aug30_15-00-07_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.6","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.6","1.488951563835144","5.1098","441.502","3.523","10","2260","0","0.5823","37.41890233210591","54.36935429152253","55.56989001708195","49.76763981126544","30643903767160320","1.549734024452952","1154.9896","124.971","1.957","50.044326241134755","62.3187344864153"
"th_ltw2v_aug_0.5","39.11120937430909","33.30508474576271","2023-08-30T07:38:48.000Z","1217","2023-08-30T07:59:05.000Z","j87bp3en","-","finished","2023-08-30T07:59:05.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.5/runs/Aug30_14-38-47_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.5","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.5","1.525491714477539","5.1175","440.836","3.517","9.98","2110","0","0.5271","37.90987199719446","53.3323601927039","54.59911204727515","48.47683592302238","28659926486405760","1.4222220868295967","1084.422","124.776","1.946","49.60106382978723","61.84478197658742"
"th_ltw2v_aug_0.4","40.63674552288304","34.83050847457627","2023-08-30T07:18:37.000Z","1148","2023-08-30T07:37:45.000Z","ewkmxn4a","-","finished","2023-08-30T07:37:45.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.4/runs/Aug30_14-18-37_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.4","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.4","1.461948275566101","5.1165","440.923","3.518","9.97","1970","0","0.5639","39.43538488514817","54.43323826296139","55.689592375453344","49.617569067368336","26746221702165890","1.4803914220199972","1015.9715","124.305","1.939","51.3741134751773","63.374315874120384"
"th_ltw2v_aug_0.3","40.50409020561574","31.610169491525426","2023-08-30T06:59:38.000Z","1076","2023-08-30T07:17:34.000Z","ke7kmzfq","-","finished","2023-08-30T07:17:34.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.3/runs/Aug30_13-59-38_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.3","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.3","1.487403392791748","5.1114","441.367","3.522","9.97","1830","0","0.7477","38.6638611257233","53.63796275248795","55.17605465803724","47.74237827045592","24832516917926016","1.7306598100505892","947.6025","123.754","1.931","51.3741134751773","62.75963232450968"
"th_ltw2v_aug_0.2","39.50917532611099","32.54237288135593","2023-08-30T06:41:49.000Z","1007","2023-08-30T06:58:36.000Z","eqkxycm2","-","finished","2023-08-30T06:58:36.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.2/runs/Aug30_13-41-48_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.2","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.2","1.4875489473342896","5.1104","441.454","3.522","9.97","1690","0","0.6881","38.067683675258635","54.007408248264994","55.54409806180925","48.11719805618112","22918812133686144","1.5890860247188772","879.2962","123.11","1.922","50.177304964539005","62.68218896949924"
"th_ltw2v_aug_0.1","39.95135971700199","33.30508474576271","2023-08-30T06:25:11.000Z","935","2023-08-30T06:40:46.000Z","0mkoitg5","-","finished","2023-08-30T06:40:46.000Z","","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.1/runs/Aug30_13-25-11_apex-foobox","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.1","models/claq-qa-th-wangchanberta-th_ltw2v_aug_0.1","1.4034655094146729","5.1159","440.977","3.518","9.97","1550","0","0.6903","38.57618797124321","53.82429763382525","55.28331703163703","48.23180209458701","21005107349446270","1.6275815163889238","811.4154","122.292","1.91","51.32978723404256","62.76032412049478"
"th_llm_paraphrase_aug_1.0","41.43267742648685","32.96610169491525","2023-08-30T05:57:57.000Z","1571","2023-08-30T06:24:08.000Z","xan6nfpi","-","finished","2023-08-30T06:24:08.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_1.0/runs/Aug30_12-57-56_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_1.0","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_1.0","1.466066598892212","5.1055","441.875","3.526","10","2820","0","0.6931","39.680869717692445","53.8992628930083","55.53481866492171","47.630094455412845","38303818190876160","1.574609071988586","1427.2154","126.414","1.976","51.551418439716315","63.221657473847785"
"th_llm_paraphrase_aug_0.9","41.83064337828875","34.152542372881356","2023-08-30T05:31:54.000Z","1500","2023-08-30T05:56:54.000Z","4xh7vkxr","-","finished","2023-08-30T05:56:54.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.9/runs/Aug30_12-31-53_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.9","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.9","1.5103617906570437","5.1095","441.535","3.523","10","2680","0","0.6652","40.24197790636507","54.316511611457095","55.83545916671859","48.494308397519816","36388839584947200","1.5353805428120628","1358.7664","126.144","1.972","50.39893617021277","62.13427251345753"
"th_llm_paraphrase_aug_0.8","40.68096396197214","32.79661016949152","2023-08-30T05:06:58.000Z","1433","2023-08-30T05:30:51.000Z","5mljjblr","-","finished","2023-08-30T05:30:51.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.8/runs/Aug30_12-06-57_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.8","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.8","1.509411334991455","5.1049","441.932","3.526","10","2540","0","0.6937","39.049623005435734","53.46693849748423","55.03577219277374","47.45351917223632","34473860979018240","1.5683708611435778","1290.3153","125.845","1.969","49.9113475177305","61.92047057294947"
"th_llm_paraphrase_aug_0.7","42.7371213796153","32.3728813559322","2023-08-30T04:43:11.000Z","1364","2023-08-30T05:05:55.000Z","nuvh4q7s","-","finished","2023-08-30T05:05:55.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.7/runs/Aug30_11-43-10_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.7","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.7","1.4488224983215332","5.1121","441.309","3.521","10","2400","0","0.7025","40.59267052428547","54.61272152225632","56.48565102107059","47.43368751959912","32558882373089280","1.631677621205648","1223.0585","125.391","1.962","49.86702127659574","61.927747815967514"
"th_llm_paraphrase_aug_0.6","39.95135971700199","34.23728813559322","2023-08-30T04:20:34.000Z","1294","2023-08-30T04:42:08.000Z","7kks15o6","-","finished","2023-08-30T04:42:08.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.6/runs/Aug30_11-20-33_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.6","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.6","1.5205893516540527","5.1109","441.406","3.522","10","2260","0","0.7045","38.769068911099424","54.03374221970593","55.50371507567321","48.39926151840235","30643903767160320","1.604870855280783","1154.4128","125.033","1.958","50.265957446808514","62.21019711613428"
"th_llm_paraphrase_aug_0.5","39.53128454565554","32.3728813559322","2023-08-30T03:59:10.000Z","1221","2023-08-30T04:19:31.000Z","hod9tznq","-","finished","2023-08-30T04:19:31.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.5/runs/Aug30_10-59-09_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.5","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.5","1.5048757791519165","5.1153","441.027","3.519","9.98","2110","0","0.6819","38.05014904436262","53.28668757673628","54.849970591553344","47.29454429197699","28659926486405760","1.5794410524775069","1084.1855","124.803","1.946","50.13297872340426","61.80240096522172"
"th_llm_paraphrase_aug_0.4","40.23877957108114","33.05084745762712","2023-08-30T03:38:18.000Z","1190","2023-08-30T03:58:08.000Z","8sr74bs2","-","finished","2023-08-30T03:58:08.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.4/runs/Aug30_10-38-18_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.4","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.4","1.4713715314865112","5.1122","441.294","3.521","9.97","1970","0","0.709","38.7515342802034","53.613191619908115","55.01617834238945","48.23547217433061","26746221702165890","1.6111805484984731","1048.1402","120.49","1.88","50.177304964539005","61.81328631735396"
"th_llm_paraphrase_aug_0.3","38.07207605571523","31.440677966101696","2023-08-30T03:19:01.000Z","1095","2023-08-30T03:37:16.000Z","1me7hv3n","-","finished","2023-08-30T03:37:16.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.3/runs/Aug30_10-19-01_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.3","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.3","1.395920753479004","5.1128","441.242","3.521","9.97","1830","0","0.7146","36.699982465369104","52.4124592848265","53.65554611520247","47.64764425619192","24832516917926016","1.6475638217613344","949.9989","123.442","1.926","49.77836879432624","62.020877559964134"
"th_llm_paraphrase_aug_0.2","40.45987176652664","33.644067796610166","2023-08-30T03:00:26.000Z","1052","2023-08-30T03:17:58.000Z","vkemw8yq","-","finished","2023-08-30T03:17:58.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.2/runs/Aug30_10-00-25_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.2","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.2","1.375227451324463","5.1309","439.692","3.508","9.97","1690","0","0.7896","39.049623005435734","54.59783809068059","56.02393844967269","49.13152290108751","22918812133686144","1.9144181200738488","911.3962","118.774","1.854","50.0886524822695","61.89193130991271"
"th_llm_paraphrase_aug_0.1","40.90205615741764","33.983050847457626","2023-08-30T02:43:42.000Z","941","2023-08-30T02:59:23.000Z","49wknl5l","-","finished","2023-08-30T02:59:23.000Z","","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.1/runs/Aug30_09-43-42_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.1","models/claq-qa-th-wangchanberta-th_llm_paraphrase_aug_0.1","1.399128556251526","5.1208","440.555","3.515","9.97","1550","0","0.7475","39.470454146940206","54.21851094745089","55.76856748852828","48.27706540906809","21005107349446270","1.6745836467127646","811.6356","122.259","1.91","51.241134751773046","62.802762582472006"
"th_llm_gec_aug_1.0","41.410568206942294","32.45762711864407","2023-08-30T02:16:25.000Z","1575","2023-08-30T02:42:40.000Z","tyywe246","-","finished","2023-08-30T02:42:40.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_1.0/runs/Aug30_09-16-25_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_1.0","models/claq-qa-th-wangchanberta-th_llm_gec_aug_1.0","1.5097534656524658","5.11","441.49","3.523","10","2820","0","0.6706","39.558127301420306","53.93138385757475","55.60160183772436","47.52935341332478","38303818190876160","1.5722292960958275","1429.5613","126.207","1.973","50.31028368794326","62.25235684070954"
"th_llm_gec_aug_0.9","41.83064337828875","33.13559322033898","2023-08-30T01:50:19.000Z","1504","2023-08-30T02:15:23.000Z","sta0g2yx","-","finished","2023-08-30T02:15:23.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.9/runs/Aug30_08-50-19_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.9","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.9","1.5822405815124512","5.1115","441.354","3.521","10","2680","0","0.6151","40.03156233561283","54.575780271461085","56.28300684322279","48.03189401376905","36388839584947200","1.4967215068304716","1360.8586","125.95","1.969","50.044326241134755","61.68765020464931"
"th_llm_gec_aug_0.8","40.54830864470484","31.610169491525426","2023-08-30T01:25:22.000Z","1434","2023-08-30T01:49:16.000Z","23656y0r","-","finished","2023-08-30T01:49:16.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.8/runs/Aug30_08-25-21_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.8","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.8","1.525210976600647","5.1138","441.159","3.52","10","2540","0","0.7347","38.69893038751534","53.06973863162959","54.6337145548045","47.07493939390186","34473860979018240","1.5889221611924058","1292.6989","125.613","1.965","47.11879432624114","59.49079006057498"
"th_llm_gec_aug_0.7","40.99049303559585","32.96610169491525","2023-08-30T01:01:33.000Z","1366","2023-08-30T01:24:19.000Z","js11yvfo","-","finished","2023-08-30T01:24:19.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.7/runs/Aug30_08-01-32_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.7","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.7","1.5072077512741089","5.1232","440.35","3.513","10","2400","0","0.6487","39.33017709977205","54.24524946711577","55.827514621505145","48.18034667618243","32558882373089280","1.558236999511719","1224.171","125.277","1.961","51.2854609929078","63.12298210295712"
"th_llm_gec_aug_0.6","41.808534158744195","34.91525423728814","2023-08-30T00:38:54.000Z","1296","2023-08-30T01:00:30.000Z","xl367ufa","-","finished","2023-08-30T01:00:30.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.6/runs/Aug30_07-38-54_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.6","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.6","1.5120937824249268","5.1085","441.619","3.524","10","2260","0","0.7321","40.38225495353323","54.57264688199956","55.940103850725066","49.33111478916561","30643903767160320","1.62086207296996","1154.8141","124.99","1.957","50.930851063829785","62.40156627844163"
"th_llm_gec_aug_0.5","40.30510722971479","33.644067796610166","2023-08-30T00:17:28.000Z","1224","2023-08-30T00:37:52.000Z","j5td6is6","-","finished","2023-08-30T00:37:52.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.5/runs/Aug30_07-17-27_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.5","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.5","1.458447813987732","5.1164","440.935","3.518","9.98","2110","0","0.6757","38.926880589163595","53.78016986300163","55.310967842216655","47.91254337148628","28659926486405760","1.603387697048097","1084.7284","124.741","1.945","50.39893617021277","62.26257318071311"
"th_llm_gec_aug_0.4","42.118063232367895","35.25423728813559","2023-08-29T23:57:09.000Z","1156","2023-08-30T00:16:25.000Z","kvl7kewx","-","finished","2023-08-30T00:16:25.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.4/runs/Aug30_06-57-08_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.4","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.4","1.4766699075698853","5.1215","440.5","3.515","9.97","1970","0","0.7143","40.69787830966158","54.720299925899845","56.1008879010289","49.428436017842785","26746221702165890","1.5934404169847518","1016.1504","124.283","1.939","51.06382978723404","62.244035166082035"
"th_llm_gec_aug_0.3","38.58058810523988","32.6271186440678","2023-08-29T23:38:02.000Z","1084","2023-08-29T23:56:06.000Z","y9aex93w","-","finished","2023-08-29T23:56:06.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.3/runs/Aug30_06-38-01_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.3","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.3","1.4035571813583374","5.1158","440.986","3.519","9.97","1830","0","0.74","37.34876380852183","53.06093876321619","54.36812065819442","48.05044409289006","24832516917926016","1.6734615471845116","947.5157","123.766","1.931","49.60106382978723","61.846065287779005"
"th_llm_gec_aug_0.2","39.95135971700199","32.28813559322034","2023-08-29T23:20:06.000Z","1013","2023-08-29T23:36:59.000Z","0eg8lhfv","-","finished","2023-08-29T23:36:59.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.2/runs/Aug30_06-20-05_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.2","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.2","1.4389992952346802","5.1074","441.712","3.524","9.97","1690","0","0.7116","38.36577240049097","53.85055124886051","55.44343467502278","47.7449480823093","22918812133686144","1.6400300516884707","878.7329","123.189","1.923","49.955673758865245","62.381857739072295"
"th_llm_gec_aug_0.1","40.34932566880389","32.96610169491525","2023-08-29T23:03:18.000Z","945","2023-08-29T23:19:03.000Z","yqixh80v","-","finished","2023-08-29T23:19:03.000Z","","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.1/runs/Aug30_06-03-17_apex-foobox","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.1","models/claq-qa-th-wangchanberta-th_llm_gec_aug_0.1","1.4104796648025513","5.1152","441.035","3.519","9.97","1550","0","0.7784","38.82167280378748","53.43337287740117","54.972109569455306","47.535316895910135","21005107349446270","1.6747994945895288","810.526","122.427","1.912","49.290780141843975","61.53653891997046"
